📺海外专用,#genre#
大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=bec4d9e28939940737f64e4105a9cff24e6624649f40cd3eb0ee4718ea69f7f02f1698796c46d9ff697a680d79a5ec62a564d4e5d3b01e24dc443b7fa95be50c9e063ed0e2fe58a717d689af58
大湾区卫视,http://nn.7x9d.cn/组播/咪咕视频.php?id=dwqws
大湾区卫视,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dwqws
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
广州综合,http://120.77.205.62:8087/rtp/239.253.43.71:5146
广州综合,http://120.77.205.62:8087/rtp/239.253.43.66:5146
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146
江门综合,http://120.77.205.62:8087/rtp/239.77.0.195:5146
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.202:5146
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.196:5146
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.57:5146
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146
汕头综合,http://120.77.205.62:8087/rtp/239.253.43.30:5146
汕头经济,http://120.77.205.62:8087/rtp/239.253.43.43:5146
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.47:5146
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.44:5146
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.206:5146
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.204:5146
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.205:5146
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.207:5146

☘️浙江频道,#genre#
杭州综合,http://goo.bkpcp.top/mg/hzzh
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140
杭州明珠,http://goo.bkpcp.top/mg/hzmz
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
杭州生活,http://goo.bkpcp.top/mg/hzsh
杭州生活,http://www.jeremyoto.com:82/rtp/233.50.201.175:5140
杭州影视,http://goo.bkpcp.top/mg/hzys
杭州影视,http://www.jeremyoto.com:82/rtp/233.50.201.176:5140
杭州青少,http://www.jeremyoto.com:82/rtp/233.50.201.177:5140
杭州少体,http://goo.bkpcp.top/mg/hzse
杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140
宁波TV1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140
宁波TV2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140
宁波TV3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140
宁波TV4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140
之江纪录,http://goo.bkpcp.top/mg/zjjl
浙江教科影视,http://hg.130707.xyz/2000000004000000001/hnbblive/index.m3u8
嵊泗综合,http://goo.bkpcp.top/mg/ssxwzh

☘️北京频道,#genre#
北京卡酷少儿,http://hg.130707.xyz/7851974109718180595/bestzb/index.m3u8
北京卡酷少儿,http://hg.130707.xyz/1000000002000002413/ystenlive/index.m3u8
北京卡酷少儿,http://hg.130707.xyz/6000000003000002709/wasusyt/index.m3u8

☘️上海频道,#genre#
上海外语,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=shics
上海新闻综合,http://hg.130707.xyz/5000000011000031110/bestzb/index.m3u8
上海新闻综合,http://hg.130707.xyz/2000000002000000005/hnbblive/index.m3u8
上海新闻综合,https://www.freetv.top/migu/651632657.m3u8?migutoken=cbec0c295c13e440cf5aed8796a003e0efffd4a8d3f0e2c38f75987a5b05d976e20001cb5ef4e9f51f1203ad5c81dfedb9427aff570c8d5fbae50457b6cdbbb9cbe92ffb4f7e50fcb938cd917e
上海第一财经,http://hg.130707.xyz/5000000010000027146/bestzb/index.m3u8
上海第一财经,http://hg.130707.xyz/2000000002000000004/hnbblive/index.m3u8
上海第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=503c6880340e96f6e59074e023ac452e23e5ad801435fcc008ee376b55cc5ce87728dc5fcbf53cb95134372b96181772138f74b243994ac6c4a27c3e64b06fa773ebec412267c30c300891ca47
上海都市,http://hg.130707.xyz/5000000010000018926/bestzb/index.m3u8
上海都市,http://hg.130707.xyz/2000000002000000012/hnbblive/index.m3u8
欢笑剧场,https://www.freetv.top/migu/790187880.m3u8?migutoken=d7fdba6fb16645aa8ee4a4649f4db713b521e4f06763f558f02f1fa7ec3bd0775c5a419e7272e174ee04a3e39497d5ddfad038c67c4bee2f8f26f4b0cf874ade464dccb8006e364c8d10331670
法治天地,https://www.freetv.top/migu/790188943.m3u8?migutoken=043185b9713da2a7d66bb5f44b440b59103b3f63f3dda12f819adeb004a9897608a1df5d7622ed7343315a638de7965e6a7d6b746f45a2903fb053016c4457f56bd4293b7715c12483eaa2da95
第一财经,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dycj

☘️重庆频道,#genre#

☘️江苏频道,#genre#
优漫卡通,https://www.freetv.top/migu/626064703.m3u8?migutoken=dc60c666ee8fbd042e53539f7daae3fcbe60082dd918f7e5cec270d46bc381ba9fc797ad515ec043ddfb3b561163fa2ee27b368cfef5149f415a261f059ab6b10668bd35b3e02e574232564782
优漫卡通,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=ymkt
南京十八,https://www.freetv.top/migu/838151753.m3u8?migutoken=8c2ab80968a7902fb0c1dc603b426e680e3a92afa39ccc5b086f8221999572e9f3103c4bcd5f719438a93aca8cef7808958fec0afcf2affe5eaa3b2eed74ffbb5ea971de98c28b7328b02290e5
南京教科,https://www.freetv.top/migu/838153729.m3u8?migutoken=a178c60bcbbeb193335a500f4551d224fdaccdd0a6aef75ae960a9a5f8d70f47251ffe83ad6d5bbde7bce871e31ed56937a1071345e8419c3a25c02028f109975b2a0e8747eb1d20cf3e4c21dc
南京教科,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njkj
南京新闻综合,https://www.freetv.top/migu/838109047.m3u8?migutoken=c4d961248fc22e8ca19601806bb72918af8d7821ca0e4ed6d2bb6574cd598147dcdd842a75609b69c7938111fe6af4e69068dd4ed14df28e42bc5c1c0c25778f5d1ae63d5dc9242ca583adafb2
南京新闻综合,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njxwzh
徐州新聞綜合,https://www.freetv.top/migu/639731747.m3u8?migutoken=945a28bc1d2c626870bfb49a8dd0266ed465a24946fc616a4c5a84b073f8148fe8a6ead2c302cb0f6f380d985edf71f3ed89e1d0955197c748ae025a420ff4aaf0f9f539e6e964b0e17167316d
江苏城市,https://www.freetv.top/migu/626064714.m3u8?migutoken=fce7f0ab2b1a40329ef3be26e1915723cb1b51622d5bd25bfe777d7e20f92f7ffaadf58c2d9d949f121b3e9be08603dce88d41e461543d34d20e22c2a9570ec8c2040206980edae1e1dd21ceb4
江苏影视,https://www.freetv.top/migu/626064697.m3u8?migutoken=bbca5dd9f3f78781e6d773f04fdb39427d6e5d48117e6332a9bf685dea9abde281f741ad1660b832111a3302028fbff41f764243ff542f50eadb9ce651d604521f43ca16d4a1888ca363890820
江苏教育,https://www.freetv.top/migu/628008321.m3u8?migutoken=1f8210428ef2bea055f4b423a11048dbfbed03fe873daafa372438b99e9c338c5274ace89a59257174c37c16cc9df622f78e1888741524292a3fe7443c8064580431a48b4b149a657e3e79c051
淮安新闻综合,https://www.freetv.top/migu/639731826.m3u8?migutoken=357ddffa04f5472a6320c2c4f72572b1579497059d47c68750873937bbe4353f2521a6409f8c76cf27da6ae782138e95741f4006d0d537d372759f560e39f5f063c53c3ba3199a940ece7099ab
淮安新闻综合,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=haxwzh
连云港新闻综合,https://www.freetv.top/migu/639731715.m3u8?migutoken=f6aeeb47f199c2e6b3f32aa5a582c043e28fe6175492c4bf30297d215a3fb1f414fa73d6405f7e2c75f3f0626f7023860b122ba2611ae33fdf69241f932d9a67da35b1067952d8f7f496ca4749

☘️辽宁频道,#genre#
辽宁北方,http://cqshushu.us.kg:2086/ln.php?id=lnbf-1
辽宁影视剧,http://cqshushu.us.kg:2086/ln.php?id=lnshj-1
辽宁教育青少,http://cqshushu.us.kg:2086/ln.php?id=lnjqsh-1
辽宁生活,http://cqshushu.us.kg:2086/ln.php?id=lnshh-1
辽宁经济,http://cqshushu.us.kg:2086/ln.php?id=lnjj-1
辽宁都市,http://cqshushu.us.kg:2086/ln.php?id=lndsh-1

☘️湖南频道,#genre#
湖南都市,http://hg.130707.xyz/4682579636905393407/hnbblive/index.m3u8
湖南经视,http://hg.130707.xyz/6306119848317438256/hnbblive/index.m3u8
湖南经视,http://hg.130707.xyz/7766420291569067385/hnbblive/index.m3u8
湖南电视剧,http://hg.130707.xyz/8765482907954673867/hnbblive/index.m3u8
湖南电影,http://hg.130707.xyz/7884242846753128038/hnbblive/index.m3u8
湖南爱晚,http://hg.130707.xyz/6307875884530512195/hnbblive/index.m3u8
湖南娱乐,http://hg.130707.xyz/6427893650335440392/hnbblive/index.m3u8
湖南国际,http://hg.130707.xyz/5015828848322021526/hnbblive/index.m3u8
湖南金鹰纪实,http://hg.130707.xyz/5000000011000031203/bestzb/index.m3u8
湖南金鹰纪实,http://hg.130707.xyz/1000000002000011724/ystenlive/index.m3u8

☘️湖北频道,#genre#
湖北综合,http://58.19.133.144:9901

☘️广西频道,#genre#
南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd

☘️天津频道,#genre#

☘️四川频道,#genre#
康巴卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225660
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01

☘️陕西频道,#genre#
陕西农林卫视,http://hg.130707.xyz/2000000003000000046/hnbblive/index.m3u8
陕西农林卫视,http://hg.130707.xyz/1000000005000266003/ystenlive/index.m3u8

☘️福建频道,#genre#
厦门卫视,http://hg.130707.xyz/1000000005000266006/ystenlive/index.m3u8

☘️海南频道,#genre#

☘️河南频道,#genre#

☘️河北频道,#genre#

☘️贵州频道,#genre#

☘️甘肃频道,#genre#

☘️新疆频道,#genre#

☘️山东频道,#genre#
山东教育,http://goo.bkpcp.top/mg/sdjy
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
济南新闻综合,rtmp://tv.qntv.net/channellive/ch1
中华美食,http://hg.130707.xyz/2000000003000000052/hnbblive/index.m3u8
中华美食,http://hg.130707.xyz/1000000005000266015/ystenlive/index.m3u8

☘️山西频道,#genre#

☘️安徽频道,#genre#
安徽国际,http://api2.52tb.xyz/info?id=586&token=20230405tndmhg
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg
合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg

☘️宁夏频道,#genre#

☘️吉林频道,#genre#
延边卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226516

☘️内蒙古频道,#genre#

☘️云南频道,#genre#

☘️青海频道,#genre#
安多卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225659

☘️黑龙江频道,#genre#

🎬电影频道,#genre#
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=37a5212d838b3bfa78e8add96d4bfeb2b51990ece0e0227680ce03f270bc71c0ec83097953fc57bd2eefd25de7399615e5314799c22a330a4e6084c162d6a161b9d4707122054934a70bac790a
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=4e0c0edd154fdc5429333970e93eef61bbb9613df62cc38e640e8b382b0644ba785fef48c5bd70ee95b0e860bb86f4741cafe5109896ca266fba0151230284f5d76e4d9a42521a66e9520e721d
CHC动作电影,http://goo.bkpcp.top/mg/chcdz
NewTV惊悚悬疑,http://hg.130707.xyz/2000000003000000015/hnbblive/index.m3u8
NewTV惊悚悬疑,http://hg.130707.xyz/1000000004000024282/ystenlive/index.m3u8
NewTV动作电影,http://hg.130707.xyz/2000000003000000017/hnbblive/index.m3u8
NewTV动作电影,http://hg.130707.xyz/1000000004000018653/ystenlive/index.m3u8
黑莓电影,http://hg.130707.xyz/2000000003000000001/hnbblive/index.m3u8
黑莓电影,http://hg.130707.xyz/1000000004000019624/ystenlive/index.m3u8
经典电影,http://goo.bkpcp.top/mg/jdxgdy
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://hg.130707.xyz/1000000005000025222/ystenlive/index.m3u8
CCTV-5,http://hg.130707.xyz/6000000001000016431/wasusyt/index.m3u8
CCTV-5,http://hg.130707.xyz/1000000003000030177/ystenlive/index.m3u8
CCTV-5,http://hg.130707.xyz/5000000004000008885/bestzb/index.m3u8
CCTV-5,http://hg.130707.xyz/1000000005000265005/ystenlive/index.m3u8
CCTV-5,http://hg.130707.xyz/5000000010000016619/bestzb/index.m3u8
CCTV-5,http://hg.130707.xyz/1000000001000004794/ystenlive/index.m3u8
CCTV-5,https://www.freetv.top/migu/641886683.m3u8?migutoken=9fb2a160b66a2d5c217fac3d7edddaa34529a195b10238ef3536f75ddde87452f71d67999d6ee4b9a150fda622bc8935b01062727f597191e2b773930b406f8e87cdc623a47a343adf58e295a0
CCTV-5,https://live.hkdvb.com/hls/live/701.m3u8?token=809688637328974
CCTV-5,http://goo.bkpcp.top/mg/cctv5
CCTV-5,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv5
CCTV-5,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv5
CCTV-5+,http://hg.130707.xyz/6000000001000015875/wasusyt/index.m3u8
CCTV-5+,http://hg.130707.xyz/1000000001000018504/ystenlive/index.m3u8
CCTV-5+,http://hg.130707.xyz/5000000011000031127/bestzb/index.m3u8
CCTV-5+,http://hg.130707.xyz/1000000005000265016/ystenlive/index.m3u8
CCTV-5+,http://hg.130707.xyz/1000000001000020505/ystenlive/index.m3u8
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=e99ac4fc356fd9e2bbb104cdd5d4ebfcef59aae10c9a8eeeef91510482720816da1709a51abf66d7d4e708e8f3c9ed96ad9871723837bfcc145ad500d99c5627b3a7e247503e59a052e262656e
CCTV-5+,https://live.hkdvb.com/hls/live/702.m3u8?token=809688637328974
CCTV-5+,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv5p
广东体育,https://live.hkdvb.com/hls/live/503.m3u8?token=809688637328974
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,rtmp://220.130.201.73/sat/tv721
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=2ce19e942d2a15406f443e4762a7fffff35b93bbab142b6a205ab9987b2394bcc6c81ecdbc937bf087ff41310bb65ca49659ed8999b808cd8b51eff46abfd44df3fe4396748202a232c4c8abea
爱体育,http://hg.130707.xyz/6000000006000290630/wasusyt/index.m3u8
爱体育,http://hg.130707.xyz/2000000004000000060/hnbblive/index.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
睛彩篮球,http://cqshushu.us.kg:2086/ln.php?id=qclq-1
睛彩广场舞,http://cqshushu.us.kg:2086/ln.php?id=jcgch-1
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=ec9278aec4bdd80091be1dba5ca08bf6748432b85c2bc57f13eff8016d2b6f6d12700cea9489aea1dda5eb728a21fd3d83c43b9c8bd0f835adaf43786f4bcc7301e6d4fabca39931adb65c923c

🪁动画频道,#genre#
青春动漫,http://hg.130707.xyz/5000000011000288008/bestzb/index.m3u8
爱动漫,http://hg.130707.xyz/6000000006000280630/wasusyt/index.m3u8
爱动漫,http://hg.130707.xyz/2000000004000000059/hnbblive/index.m3u8
宝宝动画,http://hg.130707.xyz/5000000011000288002/bestzb/index.m3u8
黑莓动画,http://hg.130707.xyz/2000000003000000002/hnbblive/index.m3u8
黑莓动画,http://hg.130707.xyz/1000000004000021734/ystenlive/index.m3u8
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
七龙珠,http://1.94.31.214:35455/huya/11601966
海绵宝宝,http://1.94.31.214:35455/huya/11352919
中华小当家,http://1.94.31.214:35455/huya/11342413
猫和老鼠,http://1.94.31.214:35455/huya/11352879
蜡笔小新,http://1.94.31.214:35455/huya/11352970
漫画解说,http://liushizupu.site:35455/yy/1382735568

🎮游戏频道,#genre#
电竞天堂,http://hg.130707.xyz/5000000011000288003/bestzb/index.m3u8

🎵音乐频道,#genre#

🏛经典剧场,#genre#
笑傲江湖,https://lunbo.freetv.top/yy/1354930909
天龙八部,https://lunbo.freetv.top/yy/1351814644
鹿鼎记,https://lunbo.freetv.top/yy/1354658049
鹿鼎记,https://lunbo.freetv.top/yy/28265277
仙剑奇侠传,http://wab201.win:35455/yy/1382749903
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
三国演义,https://lunbo.freetv.top/yy/1354930932
封神榜,https://lunbo.freetv.top/yy/1353426319
射雕英雄传,https://lunbo.freetv.top/yy/1354210357

📺CGTN频道,#genre#
CGTN,http://hg.130707.xyz/7745129417417101820/hnbblive/index.m3u8
CGTN,http://hg.130707.xyz/1000000002000009569/ystenlive/index.m3u8
CGTN,https://www.freetv.top/migu/609017205.m3u8?migutoken=a8289b4ab478c87be4e6cd098f0c128a28fe60836f3f9ea31a2430f1364afff0fc3612f3f973aaca49e0be151616795c91648619839fad9f29fc256291b5d271b33bf934f642adf569322ebdeb
CGTN阿拉伯语,http://hg.130707.xyz/1000000006000280001/ystenlive/index.m3u8
CGTN俄语,http://hg.130707.xyz/1000000006000280004/ystenlive/index.m3u8
CGTN法语,http://hg.130707.xyz/1000000006000280003/ystenlive/index.m3u8
CGTN记录,http://hg.130707.xyz/7114647837765104058/hnbblive/index.m3u8
CGTN西班牙语,http://hg.130707.xyz/1000000006000280002/ystenlive/index.m3u8
Hot风尚音乐,http://hg.130707.xyz/2000000004000000004/hnbblive/index.m3u8
Hot风尚音乐,http://hg.130707.xyz/5529729098703832176/wasusyt/index.m3u8
Hot精品剧场,http://hg.130707.xyz/2000000004000000002/hnbblive/index.m3u8
Hot精品剧场,http://hg.130707.xyz/8230197131234717902/wasusyt/index.m3u8
Hot欧美影院,http://hg.130707.xyz/2000000004000000005/hnbblive/index.m3u8
Hot欧美影院,http://hg.130707.xyz/7185203501769528108/wasusyt/index.m3u8
Hot亚洲影院,http://hg.130707.xyz/2000000004000000006/hnbblive/index.m3u8
Hot亚洲影院,http://hg.130707.xyz/5841816227539527643/wasusyt/index.m3u8

📺NewTV频道,#genre#
NewTV爱情喜剧,http://hg.130707.xyz/2000000003000000010/hnbblive/index.m3u8
NewTV超级电视剧,http://hg.130707.xyz/1000000006000268003/ystenlive/index.m3u8
NewTV超级电视剧,http://hg.130707.xyz/2000000003000000032/hnbblive/index.m3u8
NewTV超级电视剧,http://hg.130707.xyz/1000000001000008139/ystenlive/index.m3u8
NewTV超级电视剧,http://hg.130707.xyz/1000000004000024993/ystenlive/index.m3u8
NewTV超级电影,http://hg.130707.xyz/1000000003000012426/ystenlive/index.m3u8
NewTV超级电影,http://hg.130707.xyz/2000000003000000031/hnbblive/index.m3u8
NewTV超级电影,http://hg.130707.xyz/1000000001000012884/ystenlive/index.m3u8
NewTV超级电影,http://hg.130707.xyz/1000000004000002120/ystenlive/index.m3u8
NewTV超级体育,http://hg.130707.xyz/1000000001000009601/ystenlive/index.m3u8
NewTV超级体育,http://hg.130707.xyz/2000000003000000030/hnbblive/index.m3u8
NewTV超级体育,http://hg.130707.xyz/1000000001000009204/ystenlive/index.m3u8
NewTV超级体育,http://hg.130707.xyz/1000000004000007755/ystenlive/index.m3u8
NewTV超级综艺,http://hg.130707.xyz/1000000006000268002/ystenlive/index.m3u8
NewTV超级综艺,http://hg.130707.xyz/2000000003000000029/hnbblive/index.m3u8
NewTV超级综艺,http://hg.130707.xyz/1000000001000025771/ystenlive/index.m3u8
NewTV超级综艺,http://hg.130707.xyz/1000000004000023658/ystenlive/index.m3u8
NewTV潮妈辣婆,http://hg.130707.xyz/2000000003000000018/hnbblive/index.m3u8
NewTV东北剧场,http://hg.130707.xyz/1000000005000266013/ystenlive/index.m3u8
NewTV东北热剧,http://hg.130707.xyz/2000000003000000051/hnbblive/index.m3u8
NewTV古装剧场,http://hg.130707.xyz/2000000003000000024/hnbblive/index.m3u8
NewTV欢乐剧场,http://hg.130707.xyz/2000000003000000050/hnbblive/index.m3u8
NewTV欢乐剧场,http://hg.130707.xyz/1000000005000266012/ystenlive/index.m3u8
NewTV家庭剧场,http://hg.130707.xyz/2000000003000000012/hnbblive/index.m3u8
NewTV家庭剧场,http://hg.130707.xyz/1000000004000008284/ystenlive/index.m3u8
NewTV金牌综艺,http://hg.130707.xyz/2000000003000000005/hnbblive/index.m3u8
NewTV金牌综艺,http://hg.130707.xyz/1000000004000026167/ystenlive/index.m3u8
NewTV精品大剧,http://hg.130707.xyz/2000000003000000020/hnbblive/index.m3u8
NewTV精品大剧,http://hg.130707.xyz/1000000004000013968/ystenlive/index.m3u8
NewTV精品纪录,http://hg.130707.xyz/1000000004000013730/ystenlive/index.m3u8
NewTV精品记录,http://hg.130707.xyz/2000000003000000019/hnbblive/index.m3u8
NewTV精品萌宠,http://hg.130707.xyz/2000000003000000067/hnbblive/index.m3u8
NewTV精品萌宠,http://hg.130707.xyz/1000000006000032328/ystenlive/index.m3u8
NewTV精品体育,http://hg.130707.xyz/2000000003000000021/hnbblive/index.m3u8
NewTV精品体育,http://hg.130707.xyz/1000000004000014634/ystenlive/index.m3u8
NewTV精品综合,http://hg.130707.xyz/2000000003000000008/hnbblive/index.m3u8
NewTV精品综合,http://hg.130707.xyz/1000000004000019008/ystenlive/index.m3u8
NewTV军旅剧场,http://hg.130707.xyz/2000000003000000014/hnbblive/index.m3u8
NewTV军事评论,http://hg.130707.xyz/2000000003000000022/hnbblive/index.m3u8
NewTV魅力潇湘,http://hg.130707.xyz/2000000003000000041/hnbblive/index.m3u8
NewTV魅力潇湘,http://hg.130707.xyz/1000000001000006197/ystenlive/index.m3u8
NewTV魅力潇湘,http://hg.130707.xyz/1000000005000266014/ystenlive/index.m3u8
NewTV明星大片,http://hg.130707.xyz/2000000003000000016/hnbblive/index.m3u8
NewTV农业致富,http://hg.130707.xyz/2000000003000000003/hnbblive/index.m3u8
NewTV武博世界,http://hg.130707.xyz/2000000003000000007/hnbblive/index.m3u8
NewTV炫舞未来,http://hg.130707.xyz/2000000003000000044/hnbblive/index.m3u8
NewTV炫舞未来,http://hg.130707.xyz/1000000001000000515/ystenlive/index.m3u8
NewTV怡伴健康,http://hg.130707.xyz/2000000003000000023/hnbblive/index.m3u8
NewTV怡伴健康,http://hg.130707.xyz/1000000005000266011/ystenlive/index.m3u8
NewTV中国功夫,http://hg.130707.xyz/2000000003000000009/hnbblive/index.m3u8

📺SiTV频道,#genre#
SiTV动漫秀场,http://hg.130707.xyz/5000000011000031113/bestzb/index.m3u8
SiTV动漫秀场,http://hg.130707.xyz/5000000002000023636/bestzb/index.m3u8
SiTV动漫秀场,http://hg.130707.xyz/2000000002000000009/hnbblive/index.m3u8
SiTV都市剧场,http://hg.130707.xyz/5000000011000031111/bestzb/index.m3u8
SiTV都市剧场,http://hg.130707.xyz/5000000002000004412/bestzb/index.m3u8
SiTV都市剧场,http://hg.130707.xyz/2000000002000000015/hnbblive/index.m3u8
SiTV法治天地,http://hg.130707.xyz/9001547084732463424/bestzb/index.m3u8
SiTV欢笑剧场,http://hg.130707.xyz/5000000002000009455/bestzb/index.m3u8
SiTV欢笑剧场,http://hg.130707.xyz/2000000002000000016/hnbblive/index.m3u8
SiTV金色学堂,http://hg.130707.xyz/5000000010000026105/bestzb/index.m3u8
SiTV金色学堂,http://hg.130707.xyz/2000000002000000061/hnbblive/index.m3u8
SiTV劲爆体育,http://hg.130707.xyz/5000000002000029972/bestzb/index.m3u8
SiTV劲爆体育,http://hg.130707.xyz/2000000002000000008/hnbblive/index.m3u8
SiTV乐游,http://hg.130707.xyz/5000000011000031112/bestzb/index.m3u8
SiTV乐游,http://hg.130707.xyz/2000000002000000092/hnbblive/index.m3u8
SiTV乐游,http://hg.130707.xyz/5000000006000040025/bestzb/index.m3u8
SiTV乐游,http://hg.130707.xyz/2000000002000000059/hnbblive/index.m3u8
SiTV魅力足球,http://hg.130707.xyz/5000000011000031207/bestzb/index.m3u8
SiTV魅力足球,http://hg.130707.xyz/2000000002000000068/hnbblive/index.m3u8
SiTV七彩戏剧,http://hg.130707.xyz/5000000011000031116/bestzb/index.m3u8
SiTV七彩戏剧,http://hg.130707.xyz/2000000002000000010/hnbblive/index.m3u8
SiTV生活时尚,http://hg.130707.xyz/5000000002000019634/bestzb/index.m3u8
SiTV生活时尚,http://hg.130707.xyz/2000000002000000006/hnbblive/index.m3u8
SiTV游戏风云,http://hg.130707.xyz/5000000011000031114/bestzb/index.m3u8
SiTV游戏风云,http://hg.130707.xyz/5000000002000027005/bestzb/index.m3u8
SiTV游戏风云,http://hg.130707.xyz/2000000002000000011/hnbblive/index.m3u8

📺iHOT频道,#genre#
爱谍战,http://hg.130707.xyz/6000000006000070630/wasusyt/index.m3u8
爱谍战,http://hg.130707.xyz/2000000004000000038/hnbblive/index.m3u8
爱都市,http://hg.130707.xyz/6000000006000080630/wasusyt/index.m3u8
爱怀旧,http://hg.130707.xyz/6000000006000260630/wasusyt/index.m3u8
爱经典,http://hg.130707.xyz/6000000006000060630/wasusyt/index.m3u8
爱科幻,http://hg.130707.xyz/6000000006000020630/wasusyt/index.m3u8
爱科幻,http://hg.130707.xyz/2000000004000000033/hnbblive/index.m3u8
爱科学,http://hg.130707.xyz/6000000006000160630/wasusyt/index.m3u8
爱科学,http://hg.130707.xyz/2000000004000000047/hnbblive/index.m3u8
爱浪漫,http://hg.130707.xyz/6000000006000040630/wasusyt/index.m3u8
爱浪漫,http://hg.130707.xyz/2000000004000000035/hnbblive/index.m3u8
爱历史,http://hg.130707.xyz/6000000006000150630/wasusyt/index.m3u8
爱历史,http://hg.130707.xyz/2000000004000000046/hnbblive/index.m3u8
爱旅行,http://hg.130707.xyz/6000000006000250630/wasusyt/index.m3u8
爱旅行,http://hg.130707.xyz/2000000004000000056/hnbblive/index.m3u8
爱奇谈,http://hg.130707.xyz/6000000006000270630/wasusyt/index.m3u8
爱奇谈,http://hg.130707.xyz/2000000004000000058/hnbblive/index.m3u8
爱青春,http://hg.130707.xyz/6000000006000100630/wasusyt/index.m3u8
爱赛车,http://hg.130707.xyz/6000000006000240630/wasusyt/index.m3u8
